fips_code,date,policy_type,start_stop
15000,2020-04-16,StopInitiationOfEvictionsOverallOrDueToCovidRelatedIssues,True
37071,2020-04-16,ShelterInPlace,False
29073,2020-04-16,ShelterInPlace,False
27000,2020-04-16,AllowAudioOnlyTelehealth,True
15000,2020-04-16,SuspendedElectiveMedicalDentalProcedures,True
23000,2020-04-16,StopEnforcementOfEvictionsOverallOrDueToCovidRelatedIssues,True
37025,2020-04-16,ShelterInPlace,False
37081,2020-04-16,ShelterInPlace,False
50000,2020-04-17,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
11000,2020-04-17,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
36000,2020-04-17,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
37161,2020-04-17,ShelterInPlace,False
36000,2020-04-17,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
48339,2020-04-17,ShelterInPlace,False
53000,2020-04-17,OrderFreezingUtilityShutOffs,True
08069,2020-04-17,ShelterInPlace,False
48433,2020-04-18,ShelterInPlace,False
24000,2020-04-18,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
44000,2020-04-18,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
24000,2020-04-18,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
44000,2020-04-18,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
48407,2020-04-19,ShelterInPlace,False
48289,2020-04-19,ShelterInPlace,False
12073,2020-04-19,ShelterInPlace,False
42000,2020-04-19,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
55000,2020-04-20,ModifyMedicaidRequirementsWith1135WaiversDateOfCmsApproval,True
28075,2020-04-20,ShelterInPlace,False
13000,2020-04-20,ResumedElectiveMedicalProcedures,True
48027,2020-04-20,ShelterInPlace,False
45000,2020-04-20,Non-essentialBusinesses,False
28149,2020-04-20,ShelterInPlace,False
54000,2020-04-20,ResumedElectiveMedicalProcedures,True
48299,2020-04-20,ShelterInPlace,False
02000,2020-04-20,ResumedElectiveMedicalProcedures,True
09000,2020-04-20,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
25000,2020-04-20,StopEnforcementOfEvictionsOverallOrDueToCovidRelatedIssues,True
25000,2020-04-20,StopInitiationOfEvictionsOverallOrDueToCovidRelatedIssues,True
48000,2020-04-21,ResumedElectiveMedicalProcedures,True
48041,2020-04-21,ShelterInPlace,False
48281,2020-04-21,ShelterInPlace,False
06000,2020-04-22,ResumedElectiveMedicalProcedures,True
49000,2020-04-22,ResumedElectiveMedicalProcedures,True
48003,2020-04-22,ShelterInPlace,False
39000,2020-04-22,ModifyMedicaidRequirementsWith1135WaiversDateOfCmsApproval,True
29510,2020-04-22,ShelterInPlace,False
29189,2020-04-22,ShelterInPlace,False
29099,2020-04-23,ShelterInPlace,False
20091,2020-04-23,ShelterInPlace,False
29095,2020-04-23,ShelterInPlace,False
20103,2020-04-23,ShelterInPlace,False
20209,2020-04-23,ShelterInPlace,False
17000,2020-04-23,StopInitiationOfEvictionsOverallOrDueToCovidRelatedIssues,True
08000,2020-04-23,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
29165,2020-04-23,ShelterInPlace,False
29047,2020-04-23,ShelterInPlace,False
20121,2020-04-23,ShelterInPlace,False
20045,2020-04-23,ShelterInPlace,False
28000,2020-04-24,ResumedElectiveMedicalProcedures,True
29013,2020-04-24,ShelterInPlace,False
40000,2020-04-24,ResumedElectiveMedicalProcedures,True
34000,2020-04-24,RenterGracePeriodOrUseOfSecurityDepositToPayRent,True
02000,2020-04-24,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
37043,2020-04-24,ShelterInPlace,False
02000,2020-04-24,ShelterInPlace,False
29225,2020-04-24,ShelterInPlace,False
02000,2020-04-24,FoodAndDrink,False
29177,2020-04-24,ShelterInPlace,False
29175,2020-04-24,ShelterInPlace,False
29115,2020-04-24,ShelterInPlace,False
13000,2020-04-24,Gyms,False
02000,2020-04-24,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
29041,2020-04-24,ShelterInPlace,False
02000,2020-04-24,Non-essentialBusinesses,False
40000,2020-04-24,Non-essentialBusinesses,False
29157,2020-04-24,ShelterInPlace,False
29019,2020-04-24,ShelterInPlace,False
29207,2020-04-24,ShelterInPlace,False
12111,2020-04-24,ShelterInPlace,False
29037,2020-04-24,ShelterInPlace,False
20111,2020-04-25,ShelterInPlace,False
20005,2020-04-25,ShelterInPlace,False
20127,2020-04-25,ShelterInPlace,False
20191,2020-04-25,ShelterInPlace,False
29077,2020-04-25,ShelterInPlace,False
29051,2020-04-25,ShelterInPlace,False
29043,2020-04-25,ShelterInPlace,False
20113,2020-04-25,ShelterInPlace,False
08000,2020-04-26,ShelterInPlace,False
26000,2020-04-26,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
15000,2020-04-26,ResumedElectiveMedicalProcedures,True
47000,2020-04-27,FoodAndDrink,False
13000,2020-04-27,ShelterInPlace,False
48121,2020-04-27,NewPhase,True
30000,2020-04-27,Non-essentialBusinesses,False
26000,2020-04-27,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
48485,2020-04-27,ShelterInPlace,False
27000,2020-04-27,Non-essentialBusinesses,False
42000,2020-04-27,ResumedElectiveMedicalProcedures,True
18000,2020-04-27,ResumedElectiveMedicalProcedures,True
28000,2020-04-27,Non-essentialBusinesses,False
08000,2020-04-27,ResumedElectiveMedicalProcedures,True
05000,2020-04-27,ResumedElectiveMedicalProcedures,True
30000,2020-04-27,ShelterInPlace,False
13000,2020-04-27,FoodAndDrink,False
19000,2020-04-27,ResumedElectiveMedicalProcedures,True
50000,2020-04-27,Non-essentialBusinesses,False
48249,2020-04-27,ShelterInPlace,False
20017,2020-04-27,ShelterInPlace,False
22000,2020-04-27,ResumedElectiveMedicalProcedures,True
13000,2020-04-27,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
28000,2020-04-27,ShelterInPlace,False
10000,2020-04-28,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
46000,2020-04-28,ResumedElectiveMedicalProcedures,True
38000,2020-04-28,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
20163,2020-04-28,ShelterInPlace,False
48415,2020-04-28,ShelterInPlace,False
53000,2020-04-29,ResumedElectiveMedicalProcedures,True
47000,2020-04-29,ShelterInPlace,False
39000,2020-04-29,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
37119,2020-04-29,ShelterInPlace,False
20169,2020-04-29,ShelterInPlace,False
48213,2020-04-30,ShelterInPlace,False
48315,2020-04-30,ShelterInPlace,False
48405,2020-04-30,ShelterInPlace,False
42019,2020-04-30,ShelterInPlace,False
08000,2020-04-30,StopInitiationOfEvictionsOverallOrDueToCovidRelatedIssues,True
42039,2020-04-30,ShelterInPlace,False
48069,2020-04-30,ShelterInPlace,False
48167,2020-04-30,ShelterInPlace,False
42079,2020-04-30,ShelterInPlace,False
48039,2020-04-30,ShelterInPlace,False
42011,2020-04-30,ShelterInPlace,False
48469,2020-04-30,ShelterInPlace,False
48297,2020-04-30,ShelterInPlace,False
48057,2020-04-30,ShelterInPlace,False
48455,2020-04-30,ShelterInPlace,False
78000,2020-04-30,ShelterInPlace,False
42003,2020-04-30,ShelterInPlace,False
48403,2020-04-30,ShelterInPlace,False
37135,2020-04-30,ShelterInPlace,False
01000,2020-04-30,ShelterInPlace,False
48261,2020-04-30,ShelterInPlace,False
42091,2020-04-30,ShelterInPlace,False
48419,2020-04-30,ShelterInPlace,False
48291,2020-04-30,ShelterInPlace,False
29101,2020-04-30,ShelterInPlace,False
48189,2020-04-30,ShelterInPlace,False
42107,2020-04-30,ShelterInPlace,False
42045,2020-04-30,ShelterInPlace,False
01000,2020-04-30,ResumedElectiveMedicalProcedures,True
48355,2020-04-30,ShelterInPlace,False
29045,2020-04-30,ShelterInPlace,False
12119,2020-04-30,ShelterInPlace,False
13121,2020-04-30,Manufacturing,False
42075,2020-04-30,ShelterInPlace,False
06017,2020-04-30,ShelterInPlace,False
48349,2020-04-30,ShelterInPlace,False
13121,2020-04-30,Non-essentialBusinesses,False
48143,2020-04-30,ShelterInPlace,False
42129,2020-04-30,ShelterInPlace,False
42053,2020-04-30,ShelterInPlace,False
48000,2020-04-30,ShelterInPlace,False
48437,2020-04-30,ShelterInPlace,False
13121,2020-04-30,OutdoorAndRecreation,False
48351,2020-04-30,ShelterInPlace,False
29163,2020-04-30,ShelterInPlace,False
48397,2020-04-30,ShelterInPlace,False
29107,2020-04-30,ShelterInPlace,False
48007,2020-04-30,ShelterInPlace,False
29119,2020-04-30,ShelterInPlace,False
42069,2020-04-30,ShelterInPlace,False
48121,2020-04-30,ShelterInPlace,False
42077,2020-04-30,ShelterInPlace,False
48373,2020-04-30,ShelterInPlace,False
48293,2020-04-30,ShelterInPlace,False
06095,2020-04-30,ShelterInPlace,False
12057,2020-04-30,ShelterInPlace,False
13121,2020-04-30,PersonalCare,False
42103,2020-04-30,ShelterInPlace,False
48091,2020-04-30,ShelterInPlace,False
48043,2020-04-30,ShelterInPlace,False
42017,2020-04-30,ShelterInPlace,False
13121,2020-04-30,Childcare(k-12),False
48215,2020-04-30,ShelterInPlace,False
48273,2020-04-30,ShelterInPlace,False
15009,2020-04-30,ShelterInPlace,False
19000,2020-04-30,ShelterInPlace,False
06065,2020-04-30,ShelterInPlace,False
48157,2020-04-30,ShelterInPlace,False
29055,2020-04-30,ShelterInPlace,False
42095,2020-04-30,ShelterInPlace,False
48491,2020-04-30,ShelterInPlace,False
01000,2020-04-30,Non-essentialBusinesses,False
48243,2020-04-30,ShelterInPlace,False
42055,2020-04-30,ShelterInPlace,False
42073,2020-04-30,ShelterInPlace,False
42041,2020-04-30,ShelterInPlace,False
48219,2020-04-30,ShelterInPlace,False
42125,2020-04-30,ShelterInPlace,False
15003,2020-04-30,ShelterInPlace,False
42043,2020-04-30,ShelterInPlace,False
42025,2020-04-30,ShelterInPlace,False
42133,2020-04-30,ShelterInPlace,False
48479,2020-04-30,ShelterInPlace,False
13121,2020-04-30,FoodAndDrink,False
13121,2020-04-30,Entertainment,False
08097,2020-04-30,ShelterInPlace,False
06005,2020-04-30,ShelterInPlace,False
42007,2020-04-30,ShelterInPlace,False
42029,2020-04-30,ShelterInPlace,False
48067,2020-04-30,ShelterInPlace,False
42027,2020-04-30,ShelterInPlace,False
48025,2020-04-30,ShelterInPlace,False
48139,2020-04-30,ShelterInPlace,False
42071,2020-04-30,ShelterInPlace,False
31025,2020-04-30,ShelterInPlace,False
42111,2020-04-30,ShelterInPlace,False
48441,2020-04-30,ShelterInPlace,False
08031,2020-04-30,ShelterInPlace,False
29169,2020-04-30,ShelterInPlace,False
48439,2020-04-30,ShelterInPlace,False
31055,2020-04-30,ShelterInPlace,False
48457,2020-04-30,ShelterInPlace,False
48283,2020-04-30,ShelterInPlace,False
48071,2020-04-30,ShelterInPlace,False
48395,2020-04-30,ShelterInPlace,False
42023,2020-04-30,ShelterInPlace,False
48187,2020-04-30,ShelterInPlace,False
48423,2020-04-30,ShelterInPlace,False
31153,2020-04-30,ShelterInPlace,False
48309,2020-04-30,ShelterInPlace,False
35000,2020-04-30,ResumedElectiveMedicalProcedures,True
42089,2020-04-30,ShelterInPlace,False
48201,2020-04-30,ShelterInPlace,False
48391,2020-04-30,ShelterInPlace,False
48223,2020-04-30,ShelterInPlace,False
42127,2020-04-30,ShelterInPlace,False
08000,2020-04-30,StopEnforcementOfEvictionsOverallOrDueToCovidRelatedIssues,True
17000,2020-05-01,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
56000,2020-05-01,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
06113,2020-05-01,ShelterInPlace,False
22000,2020-05-01,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
47000,2020-05-01,Non-essentialBusinesses,False
48503,2020-05-01,ShelterInPlace,False
22000,2020-05-01,Non-essentialBusinesses,False
06067,2020-05-01,ShelterInPlace,False
38000,2020-05-01,Non-essentialBusinesses,False
18000,2020-05-01,ShelterInPlace,False
16000,2020-05-01,ShelterInPlace,False
47000,2020-05-01,ResumedElectiveMedicalProcedures,True
56000,2020-05-01,Non-essentialBusinesses,False
06061,2020-05-01,ShelterInPlace,False
49000,2020-05-01,Entertainment,True
23000,2020-05-01,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
49000,2020-05-01,FoodAndDrink,False
48199,2020-05-01,ShelterInPlace,False
49000,2020-05-01,ShelterInPlace,False
41000,2020-05-01,ResumedElectiveMedicalProcedures,True
40000,2020-05-01,FoodAndDrink,False
12103,2020-05-01,ShelterInPlace,False
49011,2020-05-01,ShelterInPlace,False
22000,2020-05-01,FoodAndDrink,False
49000,2020-05-01,Gyms,False
49043,2020-05-01,ShelterInPlace,False
49000,2020-05-01,Non-essentialBusinesses,False
08113,2020-05-01,ShelterInPlace,False
56000,2020-05-01,Gyms,False
08000,2020-05-01,Non-essentialBusinesses,False
39000,2020-05-01,ResumedElectiveMedicalProcedures,True
04000,2020-05-01,ResumedElectiveMedicalProcedures,True
13000,2020-05-01,Non-essentialBusinesses,False
29217,2020-05-01,ShelterInPlace,False
40000,2020-05-01,Gyms,False
23000,2020-05-01,Non-essentialBusinesses,False
16000,2020-05-01,Non-essentialBusinesses,False
48000,2020-05-01,Non-essentialBusinesses,False
23000,2020-05-01,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
38000,2020-05-01,FoodAndDrink,False
10000,2020-05-01,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
51000,2020-05-01,ResumedElectiveMedicalProcedures,True
38000,2020-05-01,Gyms,False
29151,2020-05-01,ShelterInPlace,False
48000,2020-05-01,FoodAndDrink,False
18000,2020-05-01,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
29093,2020-05-01,ShelterInPlace,False
47000,2020-05-01,Gyms,False
17000,2020-05-01,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
33000,2020-05-01,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
23000,2020-05-01,ResumedElectiveMedicalProcedures,True
06097,2020-05-03,ShelterInPlace,False
06115,2020-05-03,ShelterInPlace,False
06087,2020-05-03,ShelterInPlace,False
29000,2020-05-03,ShelterInPlace,False
06069,2020-05-03,ShelterInPlace,False
12001,2020-05-03,ShelterInPlace,False
06101,2020-05-03,ShelterInPlace,False
05000,2020-05-04,Non-essentialBusinesses,False
20000,2020-05-04,Non-essentialBusinesses,False
12000,2020-05-04,ShelterInPlace,False
48059,2020-05-04,ShelterInPlace,False
20000,2020-05-04,FoodAndDrink,False
45000,2020-05-04,FoodAndDrink,False
30000,2020-05-04,FoodAndDrink,False
54000,2020-05-04,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
48409,2020-05-04,ShelterInPlace,False
45000,2020-05-04,ShelterInPlace,False
31000,2020-05-04,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
05000,2020-05-04,Gyms,False
29000,2020-05-04,Non-essentialBusinesses,False
39000,2020-05-04,Non-essentialBusinesses,False
54000,2020-05-04,FoodAndDrink,False
54000,2020-05-04,Non-essentialBusinesses,False
48489,2020-05-04,ShelterInPlace,False
20000,2020-05-04,ShelterInPlace,False
29000,2020-05-04,Gyms,False
48331,2020-05-04,ShelterInPlace,False
48099,2020-05-04,ShelterInPlace,False
54000,2020-05-04,ShelterInPlace,False
48061,2020-05-04,ShelterInPlace,False
06053,2020-05-04,ShelterInPlace,False
53000,2020-05-04,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
15000,2020-05-04,OrderFreezingUtilityShutOffs,True
48427,2020-05-04,ShelterInPlace,False
50000,2020-05-04,ResumedElectiveMedicalProcedures,True
31000,2020-05-04,ResumedElectiveMedicalProcedures,True
29000,2020-05-04,FoodAndDrink,False
06000,2020-05-05,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
53000,2020-05-05,Non-essentialBusinesses,False
48465,2020-05-05,ShelterInPlace,False
31143,2020-05-06,ShelterInPlace,False
31053,2020-05-06,ShelterInPlace,False
21000,2020-05-06,ResumedElectiveMedicalProcedures,True
31021,2020-05-06,ShelterInPlace,False
31159,2020-05-06,ShelterInPlace,False
31039,2020-05-06,ShelterInPlace,False
31081,2020-05-06,ShelterInPlace,False
40000,2020-05-06,ShelterInPlace,False
31023,2020-05-06,ShelterInPlace,False
25000,2020-05-06,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
31109,2020-05-06,ShelterInPlace,False
31185,2020-05-06,ShelterInPlace,False
31079,2020-05-06,ShelterInPlace,False
31155,2020-05-06,ShelterInPlace,False
25000,2020-05-06,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
31167,2020-05-06,ShelterInPlace,False
31121,2020-05-06,ShelterInPlace,False
35000,2020-05-06,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
31117,2020-05-06,ShelterInPlace,False
31177,2020-05-06,ShelterInPlace,False
48117,2020-05-07,ShelterInPlace,False
28000,2020-05-07,FoodAndDrink,False
28000,2020-05-07,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
15000,2020-05-07,Non-essentialBusinesses,False
24000,2020-05-07,ResumedElectiveMedicalProcedures,True
42000,2020-05-07,StopInitiationOfEvictionsOverallOrDueToCovidRelatedIssues,True
48453,2020-05-08,ShelterInPlace,False
02000,2020-05-08,Gyms,False
12000,2020-05-08,ResumedElectiveMedicalProcedures,True
44000,2020-05-08,ShelterInPlace,False
10000,2020-05-08,Non-essentialBusinesses,False
37000,2020-05-08,ShelterInPlace,False
06000,2020-05-08,Non-essentialBusinesses,False
48000,2020-05-08,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
37000,2020-05-08,Non-essentialBusinesses,False
42000,2020-05-08,ShelterInPlace,False
06011,2020-05-08,ShelterInPlace,False
04000,2020-05-08,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
04000,2020-05-08,Non-essentialBusinesses,False
32000,2020-05-09,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
44000,2020-05-09,Non-essentialBusinesses,False
41000,2020-05-09,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
32000,2020-05-09,FoodAndDrink,False
32000,2020-05-09,Non-essentialBusinesses,False
27000,2020-05-10,ResumedElectiveMedicalProcedures,True
06045,2020-05-10,ShelterInPlace,False
66000,2020-05-10,ShelterInPlace,False
48241,2020-05-10,ShelterInPlace,False
55000,2020-05-11,Non-essentialBusinesses,False
31175,2020-05-11,ShelterInPlace,False
31091,2020-05-11,ShelterInPlace,False
31049,2020-05-11,ShelterInPlace,False
31113,2020-05-11,ShelterInPlace,False
31000,2020-05-11,ShelterInPlace,False
29095,2020-05-11,PersonalCare,True
31129,2020-05-11,ShelterInPlace,False
31093,2020-05-11,ShelterInPlace,False
29095,2020-05-11,HousesOfWorship,True
31101,2020-05-11,ShelterInPlace,False
31031,2020-05-11,ShelterInPlace,False
31163,2020-05-11,ShelterInPlace,False
31015,2020-05-11,ShelterInPlace,False
04000,2020-05-11,FoodAndDrink,False
33000,2020-05-11,Non-essentialBusinesses,False
31169,2020-05-11,ShelterInPlace,False
31183,2020-05-11,ShelterInPlace,False
31135,2020-05-11,ShelterInPlace,False
31165,2020-05-11,ShelterInPlace,False
31071,2020-05-11,ShelterInPlace,False
31077,2020-05-11,ShelterInPlace,False
31043,2020-05-11,ShelterInPlace,False
31107,2020-05-11,ShelterInPlace,False
31047,2020-05-11,ShelterInPlace,False
31035,2020-05-11,ShelterInPlace,False
31149,2020-05-11,ShelterInPlace,False
31131,2020-05-11,ShelterInPlace,False
12099,2020-05-11,PersonalCare,True
01000,2020-05-11,Gyms,False
31103,2020-05-11,ShelterInPlace,False
31137,2020-05-11,ShelterInPlace,False
31179,2020-05-11,ShelterInPlace,False
31033,2020-05-11,ShelterInPlace,False
31099,2020-05-11,ShelterInPlace,False
29095,2020-05-11,FoodAndDrink,True
31133,2020-05-11,ShelterInPlace,False
31019,2020-05-11,ShelterInPlace,False
31139,2020-05-11,ShelterInPlace,False
31141,2020-05-11,ShelterInPlace,False
23009,2020-05-11,Non-essentialBusinesses,True
48505,2020-05-11,ShelterInPlace,False
31013,2020-05-11,ShelterInPlace,False
31145,2020-05-11,ShelterInPlace,False
31075,2020-05-11,ShelterInPlace,False
29095,2020-05-11,OutdoorAndRecreation,True
23011,2020-05-11,Non-essentialBusinesses,True
31173,2020-05-11,ShelterInPlace,False
23013,2020-05-11,Non-essentialBusinesses,True
29095,2020-05-11,Entertainment,True
31065,2020-05-11,ShelterInPlace,False
31127,2020-05-11,ShelterInPlace,False
23021,2020-05-11,Non-essentialBusinesses,True
23029,2020-05-11,Non-essentialBusinesses,True
31097,2020-05-11,ShelterInPlace,False
29095,2020-05-11,PersonalCare,True
31083,2020-05-11,ShelterInPlace,False
01000,2020-05-11,FoodAndDrink,False
31009,2020-05-11,ShelterInPlace,False
29095,2020-05-11,Phase1,True
28000,2020-05-11,Gyms,False
29095,2020-05-11,Non-essentialBusinesses,True
23025,2020-05-11,Non-essentialBusinesses,True
31037,2020-05-11,ShelterInPlace,False
23027,2020-05-11,Non-essentialBusinesses,True
31057,2020-05-11,ShelterInPlace,False
23003,2020-05-11,Non-essentialBusinesses,True
23017,2020-05-11,Non-essentialBusinesses,True
17000,2020-05-11,ResumedElectiveMedicalProcedures,True
31151,2020-05-11,ShelterInPlace,False
31045,2020-05-11,ShelterInPlace,False
29095,2020-05-11,Childcare(k-12),True
21000,2020-05-11,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
01000,2020-05-11,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
29095,2020-05-11,OutdoorAndRecreation,True
31051,2020-05-11,ShelterInPlace,False
29095,2020-05-11,FoodAndDrink,True
31089,2020-05-11,ShelterInPlace,False
05000,2020-05-11,FoodAndDrink,False
31119,2020-05-11,ShelterInPlace,False
18097,2020-05-11,Phase2,True
23015,2020-05-11,Non-essentialBusinesses,True
31095,2020-05-11,ShelterInPlace,False
21000,2020-05-11,Non-essentialBusinesses,False
31007,2020-05-11,ShelterInPlace,False
31105,2020-05-11,ShelterInPlace,False
31011,2020-05-11,ShelterInPlace,False
31069,2020-05-11,ShelterInPlace,False
31147,2020-05-11,ShelterInPlace,False
12000,2020-05-11,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
31005,2020-05-11,ShelterInPlace,False
31041,2020-05-11,ShelterInPlace,False
31161,2020-05-11,ShelterInPlace,False
23023,2020-05-11,Non-essentialBusinesses,True
31067,2020-05-11,ShelterInPlace,False
31027,2020-05-11,ShelterInPlace,False
31123,2020-05-11,ShelterInPlace,False
18089,2020-05-11,Phase2,True
31029,2020-05-11,ShelterInPlace,False
29095,2020-05-11,Entertainment,True
31111,2020-05-11,ShelterInPlace,False
31017,2020-05-11,ShelterInPlace,False
31073,2020-05-11,ShelterInPlace,False
21000,2020-05-11,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
31059,2020-05-11,ShelterInPlace,False
31001,2020-05-11,ShelterInPlace,False
05000,2020-05-11,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
23007,2020-05-11,Non-essentialBusinesses,True
29095,2020-05-11,NewPhase,True
31063,2020-05-11,ShelterInPlace,False
31087,2020-05-11,ShelterInPlace,False
31003,2020-05-11,ShelterInPlace,False
29095,2020-05-11,Non-essentialBusinesses,True
31171,2020-05-11,ShelterInPlace,False
31125,2020-05-11,ShelterInPlace,False
31061,2020-05-11,ShelterInPlace,False
31115,2020-05-11,ShelterInPlace,False
31085,2020-05-11,ShelterInPlace,False
31157,2020-05-11,ShelterInPlace,False
31181,2020-05-11,ShelterInPlace,False
55000,2020-05-13,FoodAndDrink,False
18017,2020-05-13,Phase3,False
18097,2020-05-13,Phase3,False
18017,2020-05-13,Phase3,False
04000,2020-05-13,Gyms,False
18097,2020-05-13,Phase3,False
55000,2020-05-13,Gyms,False
55025,2020-05-13,ShelterInPlace,True
55000,2020-05-13,ShelterInPlace,False
50000,2020-05-14,StopInitiationOfEvictionsOverallOrDueToCovidRelatedIssues,True
50000,2020-05-14,StopEnforcementOfEvictionsOverallOrDueToCovidRelatedIssues,True
36000,2020-05-15,Non-essentialBusinesses,False
30000,2020-05-15,Gyms,False
48113,2020-05-15,ShelterInPlace,False
50000,2020-05-15,ShelterInPlace,False
32000,2020-05-15,ShelterInPlace,False
19000,2020-05-15,Gyms,False
41039,2020-05-15,NewPhase,True
35000,2020-05-15,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
41039,2020-05-15,PersonalCare,True
35000,2020-05-15,Non-essentialBusinesses,False
41039,2020-05-15,FoodAndDrink,True
22000,2020-05-15,Gyms,False
06111,2020-05-15,ShelterInPlace,False
41039,2020-05-15,OutdoorAndRecreation,True
19000,2020-05-15,Non-essentialBusinesses,False
39000,2020-05-15,FoodAndDrink,False
24000,2020-05-15,ShelterInPlace,False
41000,2020-05-15,Non-essentialBusinesses,False
18097,2020-05-15,ShelterInPlace,False
06057,2020-05-15,ShelterInPlace,False
04000,2020-05-15,ShelterInPlace,False
24000,2020-05-15,Non-essentialBusinesses,False
56000,2020-05-15,FoodAndDrink,False
22000,2020-05-15,ShelterInPlace,False
19000,2020-05-15,FoodAndDrink,False
41000,2020-05-15,ShelterInPlace,False
16000,2020-05-16,Gyms,False
16000,2020-05-16,FoodAndDrink,False
06033,2020-05-17,ShelterInPlace,False
06001,2020-05-18,PersonalCare,True
23015,2020-05-18,FoodAndDrink,True
44000,2020-05-18,FoodAndDrink,False
23017,2020-05-18,FoodAndDrink,True
23017,2020-05-18,OutdoorAndRecreation,True
23003,2020-05-18,OutdoorAndRecreation,True
23007,2020-05-18,FoodAndDrink,True
06001,2020-05-18,NewPhase,True
23009,2020-05-18,FoodAndDrink,True
27000,2020-05-18,ShelterInPlace,False
18017,2020-05-18,Phase2,True
23025,2020-05-18,FoodAndDrink,True
23029,2020-05-18,FoodAndDrink,True
06001,2020-05-18,OutdoorAndRecreation,True
06001,2020-05-18,HousesOfWorship,True
23011,2020-05-18,FoodAndDrink,True
23009,2020-05-18,OutdoorAndRecreation,True
23023,2020-05-18,OutdoorAndRecreation,True
23029,2020-05-18,OutdoorAndRecreation,True
12011,2020-05-18,PersonalCare,True
23027,2020-05-18,FoodAndDrink,True
23015,2020-05-18,OutdoorAndRecreation,True
06001,2020-05-18,Manufacturing,True
06001,2020-05-18,FoodAndDrink,True
18000,2020-05-18,FoodAndDrink,False
31000,2020-05-18,Non-essentialBusinesses,False
34000,2020-05-18,Non-essentialBusinesses,False
54000,2020-05-18,Gyms,False
31000,2020-05-18,FoodAndDrink,False
23011,2020-05-18,OutdoorAndRecreation,True
25000,2020-05-18,Non-essentialBusinesses,False
31000,2020-05-18,Gyms,False
12000,2020-05-18,Gyms,False
23013,2020-05-18,OutdoorAndRecreation,True
23023,2020-05-18,FoodAndDrink,True
23021,2020-05-18,FoodAndDrink,True
06001,2020-05-18,Childcare(k-12),True
18000,2020-05-18,Phase2,True
12011,2020-05-18,FoodAndDrink,True
23025,2020-05-18,OutdoorAndRecreation,True
12011,2020-05-18,Non-essentialBusinesses,True
06001,2020-05-18,Phase1,True
06001,2020-05-18,Entertainment,True
23027,2020-05-18,OutdoorAndRecreation,True
12000,2020-05-18,FoodAndDrink,False
25000,2020-05-18,ResumedElectiveMedicalProcedures,True
23007,2020-05-18,OutdoorAndRecreation,True
23013,2020-05-18,FoodAndDrink,True
12000,2020-05-18,Non-essentialBusinesses,False
